time,f1,pr_auc,n,n_pos,regime,model,features,seed
1,0.0,0.8055555555555556,333,3,random,xgb,base,0
2,0.6666666666666666,0.7555555555555555,162,3,random,xgb,base,0
3,1.0,1.0,193,2,random,xgb,base,0
4,0.8,1.0,224,6,random,xgb,base,0
5,0.0,1.0,289,1,random,xgb,base,0
6,0.0,,77,0,random,xgb,base,0
7,0.9565217391304348,0.9924242424242424,189,11,random,xgb,base,0
8,0.8695652173913043,0.8648773326434493,181,13,random,xgb,base,0
9,1.0,1.0,117,34,random,xgb,base,0
10,1.0,1.0,134,1,random,xgb,base,0
11,1.0,1.0,115,18,random,xgb,base,0
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base,0
13,1.0,1.0,123,53,random,xgb,base,0
14,1.0,1.0,65,11,random,xgb,base,0
15,1.0,1.0000000000000002,91,22,random,xgb,base,0
16,0.9545454545454546,0.9848484848484849,93,22,random,xgb,base,0
17,0.9696969696969697,1.0,131,16,random,xgb,base,0
18,1.0,0.9999999999999998,52,7,random,xgb,base,0
19,0.9375,0.9837863270308124,119,16,random,xgb,base,0
20,0.961038961038961,0.9993902439024391,136,40,random,xgb,base,0
21,1.0,1.0,89,14,random,xgb,base,0
22,0.96,0.99709620863467,272,26,random,xgb,base,0
23,0.875,0.9861111111111112,165,8,random,xgb,base,0
24,0.9583333333333334,0.984258064516129,176,25,random,xgb,base,0
25,1.0,1.0,90,19,random,xgb,base,0
26,0.9411764705882353,1.0,71,9,random,xgb,base,0
27,1.0,1.0,32,6,random,xgb,base,0
28,1.0,1.0,41,16,random,xgb,base,0
29,0.945054945054945,0.9965324094613692,183,48,random,xgb,base,0
30,0.967741935483871,1.0,82,16,random,xgb,base,0
31,1.0,0.9999999999999998,95,13,random,xgb,base,0
32,0.9876543209876543,1.0,188,41,random,xgb,base,0
33,0.5,0.9166666666666665,76,3,random,xgb,base,0
34,0.9230769230769231,1.0,91,6,random,xgb,base,0
35,0.9393939393939394,0.9897111679900306,197,33,random,xgb,base,0
36,1.0,1.0,260,4,random,xgb,base,0
37,1.0,1.0,71,4,random,xgb,base,0
38,0.8461538461538461,0.9913888888888889,111,15,random,xgb,base,0
39,0.9090909090909091,0.9999999999999999,189,12,random,xgb,base,0
40,0.9090909090909091,0.9107142857142857,164,12,random,xgb,base,0
41,0.9523809523809523,0.9931869717584003,178,21,random,xgb,base,0
42,0.9444444444444444,0.9900528834046838,279,19,random,xgb,base,0
43,0.5714285714285714,0.8242424242424242,186,5,random,xgb,base,0
44,0.0,0.20808080808080806,249,3,random,xgb,base,0
45,0.0,0.5,189,1,random,xgb,base,0
46,1.0,1.0,104,1,random,xgb,base,0
47,0.6666666666666666,0.570350535540409,113,4,random,xgb,base,0
48,0.8888888888888888,1.0,77,5,random,xgb,base,0
49,0.9523809523809523,0.9757575757575758,84,11,random,xgb,base,0
1,0.0,0.8055555555555556,333,3,random,xgb,base,1
2,0.6666666666666666,0.7555555555555555,162,3,random,xgb,base,1
3,1.0,1.0,193,2,random,xgb,base,1
4,0.8,1.0,224,6,random,xgb,base,1
5,0.0,1.0,289,1,random,xgb,base,1
6,0.0,,77,0,random,xgb,base,1
7,0.9565217391304348,0.9924242424242424,189,11,random,xgb,base,1
8,0.8695652173913043,0.8648773326434493,181,13,random,xgb,base,1
9,1.0,1.0,117,34,random,xgb,base,1
10,1.0,1.0,134,1,random,xgb,base,1
11,1.0,1.0,115,18,random,xgb,base,1
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base,1
13,1.0,1.0,123,53,random,xgb,base,1
14,1.0,1.0,65,11,random,xgb,base,1
15,1.0,1.0000000000000002,91,22,random,xgb,base,1
16,0.9545454545454546,0.9848484848484849,93,22,random,xgb,base,1
17,0.9696969696969697,1.0,131,16,random,xgb,base,1
18,1.0,0.9999999999999998,52,7,random,xgb,base,1
19,0.9375,0.9837863270308124,119,16,random,xgb,base,1
20,0.961038961038961,0.9993902439024391,136,40,random,xgb,base,1
21,1.0,1.0,89,14,random,xgb,base,1
22,0.96,0.99709620863467,272,26,random,xgb,base,1
23,0.875,0.9861111111111112,165,8,random,xgb,base,1
24,0.9583333333333334,0.984258064516129,176,25,random,xgb,base,1
25,1.0,1.0,90,19,random,xgb,base,1
26,0.9411764705882353,1.0,71,9,random,xgb,base,1
27,1.0,1.0,32,6,random,xgb,base,1
28,1.0,1.0,41,16,random,xgb,base,1
29,0.945054945054945,0.9965324094613692,183,48,random,xgb,base,1
30,0.967741935483871,1.0,82,16,random,xgb,base,1
31,1.0,0.9999999999999998,95,13,random,xgb,base,1
32,0.9876543209876543,1.0,188,41,random,xgb,base,1
33,0.5,0.9166666666666665,76,3,random,xgb,base,1
34,0.9230769230769231,1.0,91,6,random,xgb,base,1
35,0.9393939393939394,0.9897111679900306,197,33,random,xgb,base,1
36,1.0,1.0,260,4,random,xgb,base,1
37,1.0,1.0,71,4,random,xgb,base,1
38,0.8461538461538461,0.9913888888888889,111,15,random,xgb,base,1
39,0.9090909090909091,0.9999999999999999,189,12,random,xgb,base,1
40,0.9090909090909091,0.9107142857142857,164,12,random,xgb,base,1
41,0.9523809523809523,0.9931869717584003,178,21,random,xgb,base,1
42,0.9444444444444444,0.9900528834046838,279,19,random,xgb,base,1
43,0.5714285714285714,0.8242424242424242,186,5,random,xgb,base,1
44,0.0,0.20808080808080806,249,3,random,xgb,base,1
45,0.0,0.5,189,1,random,xgb,base,1
46,1.0,1.0,104,1,random,xgb,base,1
47,0.6666666666666666,0.570350535540409,113,4,random,xgb,base,1
48,0.8888888888888888,1.0,77,5,random,xgb,base,1
49,0.9523809523809523,0.9757575757575758,84,11,random,xgb,base,1
1,0.0,0.8055555555555556,333,3,random,xgb,base,2
2,0.6666666666666666,0.7555555555555555,162,3,random,xgb,base,2
3,1.0,1.0,193,2,random,xgb,base,2
4,0.8,1.0,224,6,random,xgb,base,2
5,0.0,1.0,289,1,random,xgb,base,2
6,0.0,,77,0,random,xgb,base,2
7,0.9565217391304348,0.9924242424242424,189,11,random,xgb,base,2
8,0.8695652173913043,0.8648773326434493,181,13,random,xgb,base,2
9,1.0,1.0,117,34,random,xgb,base,2
10,1.0,1.0,134,1,random,xgb,base,2
11,1.0,1.0,115,18,random,xgb,base,2
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base,2
13,1.0,1.0,123,53,random,xgb,base,2
14,1.0,1.0,65,11,random,xgb,base,2
15,1.0,1.0000000000000002,91,22,random,xgb,base,2
16,0.9545454545454546,0.9848484848484849,93,22,random,xgb,base,2
17,0.9696969696969697,1.0,131,16,random,xgb,base,2
18,1.0,0.9999999999999998,52,7,random,xgb,base,2
19,0.9375,0.9837863270308124,119,16,random,xgb,base,2
20,0.961038961038961,0.9993902439024391,136,40,random,xgb,base,2
21,1.0,1.0,89,14,random,xgb,base,2
22,0.96,0.99709620863467,272,26,random,xgb,base,2
23,0.875,0.9861111111111112,165,8,random,xgb,base,2
24,0.9583333333333334,0.984258064516129,176,25,random,xgb,base,2
25,1.0,1.0,90,19,random,xgb,base,2
26,0.9411764705882353,1.0,71,9,random,xgb,base,2
27,1.0,1.0,32,6,random,xgb,base,2
28,1.0,1.0,41,16,random,xgb,base,2
29,0.945054945054945,0.9965324094613692,183,48,random,xgb,base,2
30,0.967741935483871,1.0,82,16,random,xgb,base,2
31,1.0,0.9999999999999998,95,13,random,xgb,base,2
32,0.9876543209876543,1.0,188,41,random,xgb,base,2
33,0.5,0.9166666666666665,76,3,random,xgb,base,2
34,0.9230769230769231,1.0,91,6,random,xgb,base,2
35,0.9393939393939394,0.9897111679900306,197,33,random,xgb,base,2
36,1.0,1.0,260,4,random,xgb,base,2
37,1.0,1.0,71,4,random,xgb,base,2
38,0.8461538461538461,0.9913888888888889,111,15,random,xgb,base,2
39,0.9090909090909091,0.9999999999999999,189,12,random,xgb,base,2
40,0.9090909090909091,0.9107142857142857,164,12,random,xgb,base,2
41,0.9523809523809523,0.9931869717584003,178,21,random,xgb,base,2
42,0.9444444444444444,0.9900528834046838,279,19,random,xgb,base,2
43,0.5714285714285714,0.8242424242424242,186,5,random,xgb,base,2
44,0.0,0.20808080808080806,249,3,random,xgb,base,2
45,0.0,0.5,189,1,random,xgb,base,2
46,1.0,1.0,104,1,random,xgb,base,2
47,0.6666666666666666,0.570350535540409,113,4,random,xgb,base,2
48,0.8888888888888888,1.0,77,5,random,xgb,base,2
49,0.9523809523809523,0.9757575757575758,84,11,random,xgb,base,2
1,0.0,0.8055555555555556,333,3,random,xgb,base,3
2,0.6666666666666666,0.7555555555555555,162,3,random,xgb,base,3
3,1.0,1.0,193,2,random,xgb,base,3
4,0.8,1.0,224,6,random,xgb,base,3
5,0.0,1.0,289,1,random,xgb,base,3
6,0.0,,77,0,random,xgb,base,3
7,0.9565217391304348,0.9924242424242424,189,11,random,xgb,base,3
8,0.8695652173913043,0.8648773326434493,181,13,random,xgb,base,3
9,1.0,1.0,117,34,random,xgb,base,3
10,1.0,1.0,134,1,random,xgb,base,3
11,1.0,1.0,115,18,random,xgb,base,3
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base,3
13,1.0,1.0,123,53,random,xgb,base,3
14,1.0,1.0,65,11,random,xgb,base,3
15,1.0,1.0000000000000002,91,22,random,xgb,base,3
16,0.9545454545454546,0.9848484848484849,93,22,random,xgb,base,3
17,0.9696969696969697,1.0,131,16,random,xgb,base,3
18,1.0,0.9999999999999998,52,7,random,xgb,base,3
19,0.9375,0.9837863270308124,119,16,random,xgb,base,3
20,0.961038961038961,0.9993902439024391,136,40,random,xgb,base,3
21,1.0,1.0,89,14,random,xgb,base,3
22,0.96,0.99709620863467,272,26,random,xgb,base,3
23,0.875,0.9861111111111112,165,8,random,xgb,base,3
24,0.9583333333333334,0.984258064516129,176,25,random,xgb,base,3
25,1.0,1.0,90,19,random,xgb,base,3
26,0.9411764705882353,1.0,71,9,random,xgb,base,3
27,1.0,1.0,32,6,random,xgb,base,3
28,1.0,1.0,41,16,random,xgb,base,3
29,0.945054945054945,0.9965324094613692,183,48,random,xgb,base,3
30,0.967741935483871,1.0,82,16,random,xgb,base,3
31,1.0,0.9999999999999998,95,13,random,xgb,base,3
32,0.9876543209876543,1.0,188,41,random,xgb,base,3
33,0.5,0.9166666666666665,76,3,random,xgb,base,3
34,0.9230769230769231,1.0,91,6,random,xgb,base,3
35,0.9393939393939394,0.9897111679900306,197,33,random,xgb,base,3
36,1.0,1.0,260,4,random,xgb,base,3
37,1.0,1.0,71,4,random,xgb,base,3
38,0.8461538461538461,0.9913888888888889,111,15,random,xgb,base,3
39,0.9090909090909091,0.9999999999999999,189,12,random,xgb,base,3
40,0.9090909090909091,0.9107142857142857,164,12,random,xgb,base,3
41,0.9523809523809523,0.9931869717584003,178,21,random,xgb,base,3
42,0.9444444444444444,0.9900528834046838,279,19,random,xgb,base,3
43,0.5714285714285714,0.8242424242424242,186,5,random,xgb,base,3
44,0.0,0.20808080808080806,249,3,random,xgb,base,3
45,0.0,0.5,189,1,random,xgb,base,3
46,1.0,1.0,104,1,random,xgb,base,3
47,0.6666666666666666,0.570350535540409,113,4,random,xgb,base,3
48,0.8888888888888888,1.0,77,5,random,xgb,base,3
49,0.9523809523809523,0.9757575757575758,84,11,random,xgb,base,3
1,0.0,0.8055555555555556,333,3,random,xgb,base,4
2,0.6666666666666666,0.7555555555555555,162,3,random,xgb,base,4
3,1.0,1.0,193,2,random,xgb,base,4
4,0.8,1.0,224,6,random,xgb,base,4
5,0.0,1.0,289,1,random,xgb,base,4
6,0.0,,77,0,random,xgb,base,4
7,0.9565217391304348,0.9924242424242424,189,11,random,xgb,base,4
8,0.8695652173913043,0.8648773326434493,181,13,random,xgb,base,4
9,1.0,1.0,117,34,random,xgb,base,4
10,1.0,1.0,134,1,random,xgb,base,4
11,1.0,1.0,115,18,random,xgb,base,4
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base,4
13,1.0,1.0,123,53,random,xgb,base,4
14,1.0,1.0,65,11,random,xgb,base,4
15,1.0,1.0000000000000002,91,22,random,xgb,base,4
16,0.9545454545454546,0.9848484848484849,93,22,random,xgb,base,4
17,0.9696969696969697,1.0,131,16,random,xgb,base,4
18,1.0,0.9999999999999998,52,7,random,xgb,base,4
19,0.9375,0.9837863270308124,119,16,random,xgb,base,4
20,0.961038961038961,0.9993902439024391,136,40,random,xgb,base,4
21,1.0,1.0,89,14,random,xgb,base,4
22,0.96,0.99709620863467,272,26,random,xgb,base,4
23,0.875,0.9861111111111112,165,8,random,xgb,base,4
24,0.9583333333333334,0.984258064516129,176,25,random,xgb,base,4
25,1.0,1.0,90,19,random,xgb,base,4
26,0.9411764705882353,1.0,71,9,random,xgb,base,4
27,1.0,1.0,32,6,random,xgb,base,4
28,1.0,1.0,41,16,random,xgb,base,4
29,0.945054945054945,0.9965324094613692,183,48,random,xgb,base,4
30,0.967741935483871,1.0,82,16,random,xgb,base,4
31,1.0,0.9999999999999998,95,13,random,xgb,base,4
32,0.9876543209876543,1.0,188,41,random,xgb,base,4
33,0.5,0.9166666666666665,76,3,random,xgb,base,4
34,0.9230769230769231,1.0,91,6,random,xgb,base,4
35,0.9393939393939394,0.9897111679900306,197,33,random,xgb,base,4
36,1.0,1.0,260,4,random,xgb,base,4
37,1.0,1.0,71,4,random,xgb,base,4
38,0.8461538461538461,0.9913888888888889,111,15,random,xgb,base,4
39,0.9090909090909091,0.9999999999999999,189,12,random,xgb,base,4
40,0.9090909090909091,0.9107142857142857,164,12,random,xgb,base,4
41,0.9523809523809523,0.9931869717584003,178,21,random,xgb,base,4
42,0.9444444444444444,0.9900528834046838,279,19,random,xgb,base,4
43,0.5714285714285714,0.8242424242424242,186,5,random,xgb,base,4
44,0.0,0.20808080808080806,249,3,random,xgb,base,4
45,0.0,0.5,189,1,random,xgb,base,4
46,1.0,1.0,104,1,random,xgb,base,4
47,0.6666666666666666,0.570350535540409,113,4,random,xgb,base,4
48,0.8888888888888888,1.0,77,5,random,xgb,base,4
49,0.9523809523809523,0.9757575757575758,84,11,random,xgb,base,4
1,0.0,0.8666666666666667,333,3,random,xgb,base_gfp,0
2,0.8571428571428571,0.6388888888888888,162,3,random,xgb,base_gfp,0
3,0.6666666666666666,1.0,193,2,random,xgb,base_gfp,0
4,0.8,0.9761904761904762,224,6,random,xgb,base_gfp,0
5,0.0,1.0,289,1,random,xgb,base_gfp,0
6,0.0,,77,0,random,xgb,base_gfp,0
7,0.9166666666666666,0.986013986013986,189,11,random,xgb,base_gfp,0
8,0.8695652173913043,0.8760362444572969,181,13,random,xgb,base_gfp,0
9,1.0,1.0,117,34,random,xgb,base_gfp,0
10,1.0,1.0,134,1,random,xgb,base_gfp,0
11,1.0,1.0,115,18,random,xgb,base_gfp,0
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base_gfp,0
13,1.0,1.0,123,53,random,xgb,base_gfp,0
14,1.0,1.0,65,11,random,xgb,base_gfp,0
15,1.0,0.9999999999999999,91,22,random,xgb,base_gfp,0
16,0.9545454545454546,0.9789356984478935,93,22,random,xgb,base_gfp,0
17,0.9696969696969697,1.0,131,16,random,xgb,base_gfp,0
18,1.0,0.9999999999999998,52,7,random,xgb,base_gfp,0
19,0.9333333333333333,0.9901315789473684,119,16,random,xgb,base_gfp,0
20,0.9473684210526315,0.9982558139534885,136,40,random,xgb,base_gfp,0
21,1.0,1.0,89,14,random,xgb,base_gfp,0
22,0.9615384615384616,0.9970962086346701,272,26,random,xgb,base_gfp,0
23,0.875,0.9861111111111112,165,8,random,xgb,base_gfp,0
24,0.9361702127659575,0.9808974358974362,176,25,random,xgb,base_gfp,0
25,1.0,1.0,90,19,random,xgb,base_gfp,0
26,0.8888888888888888,0.9888888888888892,71,9,random,xgb,base_gfp,0
27,1.0,1.0,32,6,random,xgb,base_gfp,0
28,1.0,1.0,41,16,random,xgb,base_gfp,0
29,0.9787234042553191,0.9983163265306122,183,48,random,xgb,base_gfp,0
30,1.0,1.0,82,16,random,xgb,base_gfp,0
31,1.0,0.9999999999999998,95,13,random,xgb,base_gfp,0
32,0.9876543209876543,1.0,188,41,random,xgb,base_gfp,0
33,0.8,1.0,76,3,random,xgb,base_gfp,0
34,0.9230769230769231,1.0,91,6,random,xgb,base_gfp,0
35,0.9393939393939394,0.9911468581923126,197,33,random,xgb,base_gfp,0
36,1.0,1.0,260,4,random,xgb,base_gfp,0
37,1.0,1.0,71,4,random,xgb,base_gfp,0
38,0.8461538461538461,0.9705555555555554,111,15,random,xgb,base_gfp,0
39,0.9090909090909091,0.9999999999999999,189,12,random,xgb,base_gfp,0
40,0.9090909090909091,0.9090136054421769,164,12,random,xgb,base_gfp,0
41,0.9523809523809523,0.9931869717584003,178,21,random,xgb,base_gfp,0
42,0.972972972972973,0.9973684210526315,279,19,random,xgb,base_gfp,0
43,0.5714285714285714,0.7619047619047619,186,5,random,xgb,base_gfp,0
44,0.0,0.2713675213675214,249,3,random,xgb,base_gfp,0
45,0.0,0.3333333333333333,189,1,random,xgb,base_gfp,0
46,0.6666666666666666,1.0,104,1,random,xgb,base_gfp,0
47,0.4,0.6089015151515151,113,4,random,xgb,base_gfp,0
48,0.8888888888888888,0.9428571428571428,77,5,random,xgb,base_gfp,0
49,0.9523809523809523,0.9805194805194806,84,11,random,xgb,base_gfp,0
1,0.0,0.8666666666666667,333,3,random,xgb,base_gfp,1
2,0.8571428571428571,0.6388888888888888,162,3,random,xgb,base_gfp,1
3,0.6666666666666666,1.0,193,2,random,xgb,base_gfp,1
4,0.8,0.9761904761904762,224,6,random,xgb,base_gfp,1
5,0.0,1.0,289,1,random,xgb,base_gfp,1
6,0.0,,77,0,random,xgb,base_gfp,1
7,0.9166666666666666,0.986013986013986,189,11,random,xgb,base_gfp,1
8,0.8695652173913043,0.8760362444572969,181,13,random,xgb,base_gfp,1
9,1.0,1.0,117,34,random,xgb,base_gfp,1
10,1.0,1.0,134,1,random,xgb,base_gfp,1
11,1.0,1.0,115,18,random,xgb,base_gfp,1
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base_gfp,1
13,1.0,1.0,123,53,random,xgb,base_gfp,1
14,1.0,1.0,65,11,random,xgb,base_gfp,1
15,1.0,0.9999999999999999,91,22,random,xgb,base_gfp,1
16,0.9545454545454546,0.9789356984478935,93,22,random,xgb,base_gfp,1
17,0.9696969696969697,1.0,131,16,random,xgb,base_gfp,1
18,1.0,0.9999999999999998,52,7,random,xgb,base_gfp,1
19,0.9333333333333333,0.9901315789473684,119,16,random,xgb,base_gfp,1
20,0.9473684210526315,0.9982558139534885,136,40,random,xgb,base_gfp,1
21,1.0,1.0,89,14,random,xgb,base_gfp,1
22,0.9615384615384616,0.9970962086346701,272,26,random,xgb,base_gfp,1
23,0.875,0.9861111111111112,165,8,random,xgb,base_gfp,1
24,0.9361702127659575,0.9808974358974362,176,25,random,xgb,base_gfp,1
25,1.0,1.0,90,19,random,xgb,base_gfp,1
26,0.8888888888888888,0.9888888888888892,71,9,random,xgb,base_gfp,1
27,1.0,1.0,32,6,random,xgb,base_gfp,1
28,1.0,1.0,41,16,random,xgb,base_gfp,1
29,0.9787234042553191,0.9983163265306122,183,48,random,xgb,base_gfp,1
30,1.0,1.0,82,16,random,xgb,base_gfp,1
31,1.0,0.9999999999999998,95,13,random,xgb,base_gfp,1
32,0.9876543209876543,1.0,188,41,random,xgb,base_gfp,1
33,0.8,1.0,76,3,random,xgb,base_gfp,1
34,0.9230769230769231,1.0,91,6,random,xgb,base_gfp,1
35,0.9393939393939394,0.9911468581923126,197,33,random,xgb,base_gfp,1
36,1.0,1.0,260,4,random,xgb,base_gfp,1
37,1.0,1.0,71,4,random,xgb,base_gfp,1
38,0.8461538461538461,0.9705555555555554,111,15,random,xgb,base_gfp,1
39,0.9090909090909091,0.9999999999999999,189,12,random,xgb,base_gfp,1
40,0.9090909090909091,0.9090136054421769,164,12,random,xgb,base_gfp,1
41,0.9523809523809523,0.9931869717584003,178,21,random,xgb,base_gfp,1
42,0.972972972972973,0.9973684210526315,279,19,random,xgb,base_gfp,1
43,0.5714285714285714,0.7619047619047619,186,5,random,xgb,base_gfp,1
44,0.0,0.2713675213675214,249,3,random,xgb,base_gfp,1
45,0.0,0.3333333333333333,189,1,random,xgb,base_gfp,1
46,0.6666666666666666,1.0,104,1,random,xgb,base_gfp,1
47,0.4,0.6089015151515151,113,4,random,xgb,base_gfp,1
48,0.8888888888888888,0.9428571428571428,77,5,random,xgb,base_gfp,1
49,0.9523809523809523,0.9805194805194806,84,11,random,xgb,base_gfp,1
1,0.0,0.8666666666666667,333,3,random,xgb,base_gfp,2
2,0.8571428571428571,0.6388888888888888,162,3,random,xgb,base_gfp,2
3,0.6666666666666666,1.0,193,2,random,xgb,base_gfp,2
4,0.8,0.9761904761904762,224,6,random,xgb,base_gfp,2
5,0.0,1.0,289,1,random,xgb,base_gfp,2
6,0.0,,77,0,random,xgb,base_gfp,2
7,0.9166666666666666,0.986013986013986,189,11,random,xgb,base_gfp,2
8,0.8695652173913043,0.8760362444572969,181,13,random,xgb,base_gfp,2
9,1.0,1.0,117,34,random,xgb,base_gfp,2
10,1.0,1.0,134,1,random,xgb,base_gfp,2
11,1.0,1.0,115,18,random,xgb,base_gfp,2
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base_gfp,2
13,1.0,1.0,123,53,random,xgb,base_gfp,2
14,1.0,1.0,65,11,random,xgb,base_gfp,2
15,1.0,0.9999999999999999,91,22,random,xgb,base_gfp,2
16,0.9545454545454546,0.9789356984478935,93,22,random,xgb,base_gfp,2
17,0.9696969696969697,1.0,131,16,random,xgb,base_gfp,2
18,1.0,0.9999999999999998,52,7,random,xgb,base_gfp,2
19,0.9333333333333333,0.9901315789473684,119,16,random,xgb,base_gfp,2
20,0.9473684210526315,0.9982558139534885,136,40,random,xgb,base_gfp,2
21,1.0,1.0,89,14,random,xgb,base_gfp,2
22,0.9615384615384616,0.9970962086346701,272,26,random,xgb,base_gfp,2
23,0.875,0.9861111111111112,165,8,random,xgb,base_gfp,2
24,0.9361702127659575,0.9808974358974362,176,25,random,xgb,base_gfp,2
25,1.0,1.0,90,19,random,xgb,base_gfp,2
26,0.8888888888888888,0.9888888888888892,71,9,random,xgb,base_gfp,2
27,1.0,1.0,32,6,random,xgb,base_gfp,2
28,1.0,1.0,41,16,random,xgb,base_gfp,2
29,0.9787234042553191,0.9983163265306122,183,48,random,xgb,base_gfp,2
30,1.0,1.0,82,16,random,xgb,base_gfp,2
31,1.0,0.9999999999999998,95,13,random,xgb,base_gfp,2
32,0.9876543209876543,1.0,188,41,random,xgb,base_gfp,2
33,0.8,1.0,76,3,random,xgb,base_gfp,2
34,0.9230769230769231,1.0,91,6,random,xgb,base_gfp,2
35,0.9393939393939394,0.9911468581923126,197,33,random,xgb,base_gfp,2
36,1.0,1.0,260,4,random,xgb,base_gfp,2
37,1.0,1.0,71,4,random,xgb,base_gfp,2
38,0.8461538461538461,0.9705555555555554,111,15,random,xgb,base_gfp,2
39,0.9090909090909091,0.9999999999999999,189,12,random,xgb,base_gfp,2
40,0.9090909090909091,0.9090136054421769,164,12,random,xgb,base_gfp,2
41,0.9523809523809523,0.9931869717584003,178,21,random,xgb,base_gfp,2
42,0.972972972972973,0.9973684210526315,279,19,random,xgb,base_gfp,2
43,0.5714285714285714,0.7619047619047619,186,5,random,xgb,base_gfp,2
44,0.0,0.2713675213675214,249,3,random,xgb,base_gfp,2
45,0.0,0.3333333333333333,189,1,random,xgb,base_gfp,2
46,0.6666666666666666,1.0,104,1,random,xgb,base_gfp,2
47,0.4,0.6089015151515151,113,4,random,xgb,base_gfp,2
48,0.8888888888888888,0.9428571428571428,77,5,random,xgb,base_gfp,2
49,0.9523809523809523,0.9805194805194806,84,11,random,xgb,base_gfp,2
1,0.0,0.8666666666666667,333,3,random,xgb,base_gfp,3
2,0.8571428571428571,0.6388888888888888,162,3,random,xgb,base_gfp,3
3,0.6666666666666666,1.0,193,2,random,xgb,base_gfp,3
4,0.8,0.9761904761904762,224,6,random,xgb,base_gfp,3
5,0.0,1.0,289,1,random,xgb,base_gfp,3
6,0.0,,77,0,random,xgb,base_gfp,3
7,0.9166666666666666,0.986013986013986,189,11,random,xgb,base_gfp,3
8,0.8695652173913043,0.8760362444572969,181,13,random,xgb,base_gfp,3
9,1.0,1.0,117,34,random,xgb,base_gfp,3
10,1.0,1.0,134,1,random,xgb,base_gfp,3
11,1.0,1.0,115,18,random,xgb,base_gfp,3
12,0.8571428571428571,0.9166666666666665,59,3,random,xgb,base_gfp,3
13,1.0,1.0,123,53,random,xgb,base_gfp,3
14,1.0,1.0,65,11,random,xgb,base_gfp,3
15,1.0,0.9999999999999999,91,22,random,xgb,base_gfp,3
16,0.9545454545454546,0.9789356984478935,93,22,random,xgb,base_gfp,3
17,0.9696969696969697,1.0,131,16,random,xgb,base_gfp,3
18,1.0,0.9999999999999998,52,7,random,xgb,base_gfp,3
19,0.9333333333333333,0.9901315789473684,119,16,random,xgb,base_gfp,3
20,0.9473684210526315,0.9982558139534885,136,40,random,xgb,base_gfp,3
