run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.best_iteration,metrics.diag_n_pos,metrics.val_pr_auc,metrics.test_f1,metrics.threshold,metrics.fit_seconds,metrics.test_p_at_r50,metrics.test_roc_auc,metrics.diag_n,metrics.val_f1,metrics.test_pr_auc,metrics.diag_precision,metrics.diag_recall,metrics.ts_f1,metrics.test_p_at_r80,metrics.ts_pr_auc,params.model.patience,params.model.epochs,params.sampler,params.seed,params.device,params.model.weight_decay,params.model.layers,params.trial0_source,params.model.undirected,params.trials_completed,params.model.hidden,params.model.dropout,params.model.lr,params.model.early_stopping_rounds,params.model.n_estimators,params.dataset_version,params.seeds,tags.features,tags.mlflow.runName,tags.git_commit,tags.dataset,tags.mlflow.parentRunId,tags.mlflow.user,tags.mlflow.source.name,tags.model,tags.regime,tags.mlflow.source.type,tags.feature_version,tags.split_hash,tags.dataset_version,tags.kind
083e17fe89c14c56a89d75f6ad6aada9,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/083e17fe89c14c56a89d75f6ad6aada9/artifacts,2026-09-19 06:32:42.376000+00:00,2026-09-19 06:32:42.536000+00:00,9.0,828.0,0.8243597626461279,0.5477996965098634,0.9153380990028381,7.057083247000264,0.6499215070643642,0.8754854001764198,13123.0,0.7966457023060797,0.5797810343024683,0.736734693877551,0.4359903381642512,0.03333333333333333,0.17813003761418592,0.11637383673385251,20,200,neighbor,1,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,base_gfp,temporal.sage.base_gfp.s1,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
c6b35d2f33c14e09ac0e3dc3c6c24988,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/c6b35d2f33c14e09ac0e3dc3c6c24988/artifacts,2026-09-19 06:32:23.374000+00:00,2026-09-19 06:32:23.539000+00:00,37.0,828.0,0.843451928832833,0.5414141414141415,0.842671811580658,15.46905462200084,0.5880681818181818,0.8792117293664404,13123.0,0.8032128514056225,0.5394551961736888,0.6118721461187214,0.4855072463768116,0.03076923076923077,0.19002579535683578,0.1499119930754753,20,200,neighbor,0,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,base_gfp,temporal.sage.base_gfp.s0,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
31440c1e9c2f4647908ab1d25848e3e5,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/31440c1e9c2f4647908ab1d25848e3e5/artifacts,2026-09-19 06:31:55.484000+00:00,2026-09-19 06:31:55.627000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,4.1342602130007435,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,4,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s4,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
9116e9dee5914a099f78379f763aaac8,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/9116e9dee5914a099f78379f763aaac8/artifacts,2026-09-19 06:31:39.754000+00:00,2026-09-19 06:31:39.861000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,3.8215762919990084,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,3,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s3,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
919a8ebde2a5425a86ed3b0b3c0af220,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/919a8ebde2a5425a86ed3b0b3c0af220/artifacts,2026-09-19 06:31:22.271000+00:00,2026-09-19 06:31:22.472000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,3.565710573000615,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,2,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s2,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
04a1b9eb4b4d48eaaff27480e2016b1b,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/04a1b9eb4b4d48eaaff27480e2016b1b/artifacts,2026-09-19 06:31:07.714000+00:00,2026-09-19 06:31:07.881000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,3.058360544999232,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,1,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s1,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
eca8cd3560ac453292ad04de82028897,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/eca8cd3560ac453292ad04de82028897/artifacts,2026-09-19 06:30:51.098000+00:00,2026-09-19 06:30:51.235000+00:00,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.4346122360002482,0.9975903614457832,0.8748915057179286,13123.0,0.9382716049382716,0.7148052327148748,0.967280163599182,0.571256038647343,0.03508771929824561,0.1588785046728972,0.14020357858066365,,,none,0,cuda,,,xgboost_defaults,,0,,,,50,1000,,,base_gfp,temporal.xgb.base_gfp.s0,edf06ea,elliptic_pp,f4f4abaf6fc145e9be6af7e8eeb27e45,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
f4f4abaf6fc145e9be6af7e8eeb27e45,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/f4f4abaf6fc145e9be6af7e8eeb27e45/artifacts,2026-09-19 06:30:49.400000+00:00,2026-09-19 06:34:08.988000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.1,"[0, 1, 2, 3, 4]",,elliptic_drift.edf06ea,edf06ea,elliptic_pp,,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,,,LOCAL,,,,parent
1cafa6d36e8c4736a296887d6b0d7417,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/1cafa6d36e8c4736a296887d6b0d7417/artifacts,2026-09-19 05:37:40.633000+00:00,2026-09-19 05:37:40.803000+00:00,46.0,828.0,0.8472676021943842,0.5775116433799069,0.8741142749786377,15.337336395999955,0.6865671641791045,0.8743486413902984,13123.0,0.8267716535433072,0.5810294272805885,0.642962962962963,0.5241545893719807,0.03225806451612903,0.18284611141753998,0.11649216994519018,20,200,neighbor,4,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,base_gfp,temporal.sage.base_gfp.s4,8c28027,elliptic_pp,9c54ad051d914d5c83b989d1e2ac6cb7,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
d77dc33400094a3197ba3a6c745fe5e6,2,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/2/d77dc33400094a3197ba3a6c745fe5e6/artifacts,2026-09-19 05:37:14.005000+00:00,2026-09-19 05:37:14.180000+00:00,26.0,828.0,0.8458418759990571,0.5579655946148093,0.9510002732276917,10.91791165199993,0.6197604790419161,0.868034117006835,13123.0,0.8166666666666667,0.5781919572410289,0.7328094302554028,0.4504830917874396,0.03125,0.17507261684710854,0.09830191888987082,20,200,neighbor,3,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,base_gfp,temporal.sage.base_gfp.s3,8c28027,elliptic_pp,9c54ad051d914d5c83b989d1e2ac6cb7,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
